"","user_id","sum_repay","sum_avlb_bal","mean_borrow_ratio","num_card_type","num_curr","num_cheat","num_default","sum_cost_cnt"
"42","00991e5beebb6464e97918f25203c8c3",5,0,0.117647058823529,1,1,0,0,3
"43","009967c67d00773336c05650abdab824",1,0,0.5,1,1,0,0,0
"44","009ed02ddd91fa930cbfe83c42677546",0,0,0,1,1,0,0,0
"45","00a52cee69df3c7becb60b4319edd895",14,0,0.294117647058824,1,1,0,0,3
"46","00b32881ce442808ae9f07d1c267c671",3,0,0.5,1,1,0,0,7
"47","00b3657d6c2ad013eac4d7fdb01b8218",3,0,0.166666666666667,1,1,0,0,10
"48","00ba68cc3057b6947f8ef001d3a32989",0,0,0,1,1,0,0,0
"49","00bb47c5cb264a4693af0c2cff61dc48",24,0,0.710752688172043,1,2,0,0,33
"50","00c5710bcde8eda8c4aec730a398e982",14,0,0.5,1,1,1,0,18
"51","00c7651afaf8b9d05cdaeddbfc652e2c",6,0,0.777777777777778,1,1,0,0,2
"52","00cb47623d2737de060a8c9ecea7bdcc",7,0,0.2,1,1,0,0,1
"53","00d3590648b2c886be28e6da4dbf72a6",3,0,0.153846153846154,1,1,0,0,17
"54","00d41c96d3a4f58ca869b4ff5a2f893d",17,0,0.5,1,1,9,0,16
"55","00d4af0b4c95fee5bf057991dc96e8f9",0,0,0,1,1,0,0,0
"56","00d71a249ef7ae794c27272ad6e01f89",6,0,0.285714285714286,1,1,0,0,0
"57","00d97bcbcd3185b9179e070b37ac6c71",11,0,0.240740740740741,1,1,0,0,0
"58","00dafb45cbe6af3583bfee191d188961",8,0,0.375,1,1,0,0,5
"59","00e5631d6a147bd9947e7f426ea3e523",13,4,0.298181818181818,1,1,0,0,47
"60","00e92fb3de3533178532f364f6937926",0,0,0,1,1,0,0,0
"61","00e975724a1f22cbe7c628a2a10a3925",9,6,0.146428571428571,1,1,0,0,40
"62","00ec179d2c169a720f8f5e1885a4ad9a",39,0,0.189655172413793,1,1,0,0,90
"63","00eeac2a71fe6b2d90955413ccfcb8fc",7,0,0,1,1,0,0,18
"64","00f08d6faedcb521b184e217071c49af",8,2,0.143589743589744,1,1,0,0,0
"65","00f093d291875e321e75edd1ee420f18",1,0,0.5,1,1,0,0,0
"66","00ffb25cc1135e814a0693bb41f2ffc8",24,0,0.396551724137931,1,1,0,0,0
"67","010296ce56f9d350fb5ea48ee4a376f1",28,0,0.246723044397463,1,1,0,0,12
"68","0104f2e66e4af1ed4670f16e7fcab8f9",8,0,0.294117647058824,1,1,0,0,0
"69","01087b638d61215593b89a463d6bae28",0,0,0,1,1,0,0,0
"70","0111bae46e081e5ae0caea34f385e475",3,0,0.5,1,1,0,0,2
"71","01148924dfbf0aba20b3dbeedfc4357a",-1,0,0,1,1,0,0,3
"72","01154e8f31bb53fc35239a46de8403e8",10,0,0.390625,1,1,0,0,3
"73","0116920409a3c5e0c896e332b7de13af",27,0,0.201754385964912,1,1,0,0,104
"74","0116a5f2447a5427b80879ed33501cfd",6,2,0.111111111111111,1,1,0,0,0
"75","0118fe15d01d0521c19f3c67b778df3a",101,18,0.282051282051282,1,1,0,0,173
"76","0119512f00759575d76577ad80d4e2c0",6,0,0.5,1,1,0,0,17
"77","011dd872b28fb0b6d1e8c600afb9d024",31,2,0.362745098039216,1,2,1,0,37
"78","011fe4d9a14f4486210000d7997f65d4",15,0,0,1,1,0,0,29
"79","01240d19330bcf181b4e2eeb07f71c74",2,0,0.482558139534884,1,1,0,0,2
"80","012526368b41ec97966b4c38610e62c7",1,0,0.5,1,1,0,0,0
"81","012b146680dce268a0931dbca7e9d793",7,0,0.181818181818182,1,1,1,0,0
"82","012bc0e32ba1a244b8868b7a036e4b0a",30,0,0.216287878787879,1,1,0,0,18
"83","012f692b7b09d441e04b8ccca92579a1",97,0,0.130836120401338,1,1,15,0,112
"84","013178211b425b181c1831b80b87c228",0,0,0,1,1,0,0,0
"85","01320f3784e73aa4ce3f7661b7195780",31,21,0.251079247610237,1,1,0,0,11
"86","0132ae155cf9d951629d8ddf2a9ad6be",7,0,1,1,1,0,0,24
"87","0133d3e15ed2552c43dd7e385411d16c",6,0,0.395833333333333,1,1,0,0,9
"88","013720011d67c56766916f73ab042091",37,0,0.26078431372549,1,1,0,0,73
"89","0138df066f1993d4adb33e9e42460c82",10,0,0.125,1,1,0,0,23
"90","013c7a463e6ef3b2b8824295da627765",7,0,0.777777777777778,1,1,0,0,44
"91","013c99993fa47d9fab0342d38377c1d1",31,0,0.394339622641509,1,1,0,0,75
"92","013d4612818d8ab49a5e100abafb10c5",-5,0,0,1,1,0,0,14
"93","013dcdf026d71da2cbe22ed2d2f9d7cb",1,0,0.5,1,1,0,0,0
"94","01422c1a8524ae9a04e0625f31d59e2b",0,0,0,1,1,1,0,9
"95","0144786fd57f5cf3d30a1743cfc7803f",3,0,1,1,1,0,0,0
"96","0147222225088f6b1c0c6ed33b9f93cb",4,0,0.416666666666667,1,1,0,0,0
"97","014ce4340122c834cbd8d71f6acc94e6",63,16,0.235147392290249,1,1,29,0,43
"98","0150770ff8db19e156f762af5c236831",6,0,0.105,1,1,0,0,5
"99","01507dabe89f35d2734ec777250987fd",11,0,0.357142857142857,1,1,0,0,2
"100","015609620913c78194d819dcda63650a",18,1,0.497368421052632,1,1,0,0,15
"101","01565dc98285e613eaed116e43a5b528",13,0,0.25,1,1,0,0,25
"102","015edb6ae16a76c22d05d8e0111ae852",2,0,0.25,1,1,0,0,4
"103","015f1e59b6fbcfa24d66c5c7961fd0b5",0,0,0,1,1,0,0,0
"104","016584415f3b111dabc564f50d29a625",30,0,0.173469387755102,1,1,0,0,12
"105","0166518c68fd8e4479e046dcc90a4d89",88,21,0.306015037593985,1,1,0,0,90
"106","01735e8b4ffbb1ca79c2fad0108913c6",5,0,0.8,1,1,0,0,6
"107","017d015dc1bb3d5e968200526965ca4c",27,0,0.196666666666667,1,1,0,0,62
"108","01806479ebea38e391f93ccb5a95cfc9",5,0,0.0444444444444444,1,1,0,0,12
"109","018315b31de4237a7398bebdc8a028bc",27,0,0.229885057471264,1,1,0,0,1
"110","018b7945f7904723799ca1df7e041997",46,14,0.359375,1,1,0,0,145
"111","018d8e51d6782ad89a010b31746e0590",16,0,0.388888888888889,1,1,0,0,7
"112","0196837fbdb0469b1edd13a19c8531ae",18,0,0.102564102564103,1,1,0,0,38
"113","01990ffbacfe56c11dff4154a23835a1",159,4,0.190283400809717,1,1,0,0,271
"114","01a2955ce09906a421eecd5eefbeca86",3,0,0.5,1,1,0,0,18
"115","01a4e03acc510e6b2c5baf2ed22804f5",34,11,0.335042735042735,1,1,0,0,31
"116","01a99ea741e8372ce1c18afbc101c600",12,0,0.222222222222222,1,1,0,0,4
"117","01a9beea8be0b1857ac178dff21ca0ea",26,0,0.390769230769231,1,1,0,0,24
"118","01ac4832c21d7e9c2262c9f2ea6b4c39",135,16,0.365882352941176,1,1,0,0,177
"119","01ac880936a239752bf6bf52b5456933",-2,0,0.17037037037037,1,1,0,0,38
"120","01b33aaab17335418f8f393614b968df",69,7,0.170707070707071,1,1,0,0,175
"121","01b4a92e89852cd3f04ef22731b1606d",4,0,0,1,1,0,0,0
"122","01b4db84ff697d97348cfe0bbef1074f",63,0,0.264762978362077,1,1,0,0,41
"123","01be437745f45631c96eb6b0cec343f4",4,0,0.5,1,1,0,0,0
"124","01c10e96325ce2c78f39eb050fcce5d1",4,0,0.26,1,1,0,0,0
"125","01c7148c50337aa44bb5585b4f94b037",27,0,0.223484848484848,1,1,0,0,52
"126","01c95468087330fd99ff1a829939bd42",58,0,0.308333333333333,1,1,0,0,36
"127","01cb5629c74397c99215f12f1d4dfdee",1,0,0.5,1,1,0,0,3
"128","01d06bc458fd3a7f5b66e8bb6f3dc4a1",23,0,0.397435897435897,1,1,0,0,33
"129","01d5f9ecd2b8aba240a0a749a5f5aaf7",11,0,0.096969696969697,1,1,0,0,52
"130","01dc6d71bc0866fc4ae337d12b8156f1",-1,0,0.15625,1,1,0,0,10
"131","01e1a17bc465c71b347f540e4c77fee9",26,0,0.490925589836661,1,1,0,0,0
"132","01e35b941867a6d1b94cc84f11fdb390",4,0,0,1,1,0,0,8
"133","01e50c739b591d90cdc330451e8b3fed",35,0,0.297003814445675,1,2,0,0,76
"134","01e70b329daeeb2ab9d66e6ca666d841",0,0,0.5,1,1,0,0,0
"135","01e8c90c3f98078c035f00c1f3ccd395",7,0,0.125,1,1,0,0,47
"136","01eed0cfcaab6c0f701e37aff3cc7f0f",1,0,0,1,1,0,0,0
"137","01f301737ffd4ba8d3748f52f7e3d2b1",0,0,0,1,1,0,0,0
"138","01fb91183c3daf79a10daf89d2c40e16",3,0,0.974358974358974,1,1,0,0,0
"139","01fedc9fa24b114972666a8d409a22e8",13,0,0.142857142857143,1,1,0,0,7
"140","01ffffd932654bc21dfaec3dc2225b3d",15,0,0.3,1,1,1,0,44
"141","0200d862c31680775d8f03a23778efed",8,0,0.5,1,1,0,0,0
"142","0202da6363320236912b99aa9d1c08d5",6,0,0.5,1,1,0,0,0
"143","02059577f8014bdeb2a437a640574913",3,0,0.214285714285714,1,1,0,0,9
"144","02083698431fd21b99d5293db898f182",4,0,0.25,1,1,0,0,7
"145","020950a865edb3fdc75cb4cbfd178989",40,7,0.231866772683099,1,1,0,0,81
"146","020c57bac25f2e10f0f840893ccbfbb5",1,0,0.5,1,1,0,0,0
"147","020e9d819809b411c03c04623872c161",12,0,0.285714285714286,1,1,0,0,13
"148","020fcce74986323f6ab612e00927ce4d",48,12,0.202250347599185,1,1,0,0,26
"149","0210145b315c5a1bc25e1161f9baccde",9,0,0,1,1,0,0,0
"150","02123ff1da0303527a70bfd990cb0403",0,0,0,1,1,0,0,0
"151","021b76edbf4905cc3ce5bf2a65bebdbf",113,35,0.230729166666667,1,1,0,5,88
"152","021c0e30430cccbb2ae52b919f24e00f",32,0,0.163265306122449,1,1,0,0,59
"153","021f08be9457df37978350d73ff70c5a",6,0,0.5,1,1,0,0,14
"154","021fa862ce2af71f000e6708a99577c0",20,0,0.475446428571429,1,1,0,0,2
"155","02222c11d2c77226f8c45762162658f1",8,0,0.160714285714286,1,1,0,0,12
"156","0222f86d614febac8729a262f9de8cad",5,0,0.135746606334842,1,1,0,0,21
"157","02244acacf39f4ba311c16645e4f1699",34,11,0.261016949152542,1,1,0,0,35
"158","0225428f9879bcc14b132e4585570078",70,39,0.215189873417722,1,1,0,0,33
"159","022727bc40dc85a43206b9365c78486b",20,0,0.181818181818182,1,1,0,0,15
"160","022870fc24b6725fcf37fdddaf531a79",4,0,0.5,1,1,0,0,0
"161","022be9be50313205c500ac2809451c64",3,0,0.0625,1,1,1,0,1
"162","022ca08221029e7ab327237c41326676",4,0,0.25,1,1,0,0,1
"163","0232ef85a595dedf6e634d23d8c969c4",0,0,0,1,1,0,0,0
"164","0237e385edc424656783f50bd76d5fec",4,0,0.25,1,1,0,0,4
"165","0238652cf98eec0931bf5aca5d46f03e",6,0,0.714285714285714,1,1,0,0,7
"166","023ca366e464caa0083a531700f50f74",4,0,0.25,1,1,0,0,0
"167","0242068d5987f21d51c9d071dd71c885",29,0,0.233333333333333,1,1,0,0,19
"168","0242a93ea2a5ea9067bfa1129f99b095",7,0,0,1,1,0,0,11
"169","0244408b62bf899a017dcb9dd7d18d2b",14,0,0.101851851851852,1,1,0,0,17
"170","024571b8ecf6d921b3fdf8b604f85857",3,0,0.375,1,1,0,0,0
"171","024786f7b17c3aa55f45c0469bd87adc",0,0,0.5,1,1,0,0,38
"172","024a7e73346fae3bbaec7338abb4cbd4",51,0,0.333333333333333,1,2,0,0,152
"173","024e7e6df6e3bb8ce6a8676bbe5f390a",20,0,0.397321428571429,1,1,0,0,10
"174","0250a43d7a44d91cb728b5513f0fb394",0,0,0.5,1,1,0,0,0
"175","025592a2fe5eee0a0fb6882e40fda402",19,0,0,1,1,0,0,68
"176","0255edfb02c12b06fcf004c2023d20e5",6,0,0.454545454545455,1,1,0,0,0
"177","025ae26ae20eda0298dad395757b7ad1",10,0,1,1,1,0,0,29
"178","025d39bf4b51fd1d6079c584b5b03090",10,14,0,1,1,0,0,16
"179","0261a8418431a99abf9d579d16cde3f6",1,0,0.25,1,1,0,0,2
"180","02641ec6deefe91cf7b52b405e10f875",23,0,0.491304347826087,1,1,0,0,1
"181","026480ff7c7940a3aff0b4b372b61d95",1,0,0,1,1,0,0,4
"182","0264f5adb2c2c47db9d7d862c39a4d58",1,0,1,1,1,0,0,0
"183","0265c7c248844f8382631cf3c63e72a1",-6,0,0,1,1,0,0,0
"184","02685f0cd6427f4ece379c30ed9543c7",5,0,0.5,1,1,0,0,11
"185","026b85f181f5405cfd9ce4f0c3e6e781",46,0,0.349557567545372,1,1,1,0,51
"186","0275f59f1a843b299d90f94ac9c86b0b",37,0,0.280487804878049,1,1,0,0,26
"187","02761ecafdd59402a59124a977e62b2b",6,3,0.25,1,1,0,0,1
"188","027c54b6a1dff6460dac42f9bb46b4d5",49,0,0.653061224489796,1,1,0,0,85
"189","027e2b5aa7eaa804ef647469e2ac1ef2",0,0,0,1,1,0,0,0
"190","02802db9aa81f5affb3c67d168db881f",0,0,0,1,1,0,0,0
"191","0280bb25cabda9a1b20883344ca0b6db",16,0,0.205882352941176,1,1,0,0,17
"192","0280ff3349bd8db93e7be5aeed970671",3,0,0.5,1,1,0,0,3
"193","02830debebb7523a3b8a86acebfc8ac2",6,0,0.272727272727273,1,1,6,0,0
"194","028378e9788a7cb3a8be01f5a6463044",1,0,0,1,1,0,0,0
"195","02852c93f4d4cfed6244f8a9b626ec73",3,0,0.25,1,1,0,0,2
"196","028716396d12a89253125a6ed98942c5",0,0,0,1,1,0,0,0
"197","028adbd7dcd491ac1eade2a47028340f",29,0,0.454545454545455,1,1,0,0,260
"198","029ae9d21d7191d1da092f5b78d56d33",22,1,0.187705627705628,1,1,0,0,32
"199","029b914c842580223846ed162b8b9d2f",4,0,0.416666666666667,1,1,2,0,0
"200","029c1351be6102e481d41631d2d11238",22,0,0,1,1,0,0,0
"201","02a2ba2c8e0b6bb38c41ba82ad8bf24c",110,0,0.167808219178082,1,1,0,0,324
"202","02a3e559f7f5d86d571bd49c971285ce",4,0,0.5,1,1,0,0,39
"203","02a63f302cd6da4a0171bc2783a7af77",10,0,0.981818181818182,1,1,0,0,0
"204","02a6e6147773b009997f7dbaaa3e1115",0,0,0,1,1,0,0,0
"205","02a78d622ed814e0af308655ab78223a",7,0,0.666666666666667,1,1,0,0,20
"206","02b0ebee90ac80186a5206bfb5d9bb7f",28,5,0.188172043010753,1,1,0,0,245
"207","02b2514e075f47debcb562aa296335d6",3,0,0.25,1,1,0,0,0
"208","02b3d824a1c2cd6c7179b213514fdc89",6,0,0,1,1,0,0,3
"209","02bb55e60786b57be6564ff6701e24f1",60,0,0.285576923076923,1,1,0,0,54
"210","02c3e5b1205c716332931c4a02c5b95a",5,0,0.407407407407407,1,1,0,0,0
"211","02c5db5f2c6af8ab1b22bef0896b05eb",55,16,0.339901477832512,1,1,0,0,18
"212","02c7720c7afcba569e785f6e66193755",0,0,0,1,1,0,0,0
"213","02c998422b1ff64eb2c774c555c86c3c",69,37,0.203125,1,1,0,0,274
"214","02c9aaf82249630f6ea1e251133405c9",43,15,0.186965811965812,1,1,0,0,85
"215","02d2fc9cc4dcae26aa3cfca908717f67",1,0,0.5,1,1,0,0,0
"216","02d7ede09dc4d02480760346f8631ee8",31,0,0.528282828282828,1,1,0,0,77
"217","02dc81a79edecd862c0cc28b151ec487",53,0,0.324324324324324,1,1,2,0,133
"218","02dcc2a32f0686d0445e8332c4e5d2fc",9,0,0,1,1,0,0,24
"219","02e0a1e65500ba7cbf09b060be74f9af",32,14,0.271464646464646,1,1,0,0,70
"220","02e1062a8ff9ad3f809d6bbaaf4623c6",8,0,0.5,1,1,0,0,0
"221","02e2984fc8477c7503b5d89e46db8376",1,0,0,1,1,0,0,1
"222","02e7b88e2d2a8e9b54ed478afe253386",46,0,0.385714285714286,1,1,0,0,62
"223","02e84f5557570b35cfb6ec4c6f54c19b",19,0,0.311910669975186,1,1,0,0,118
"224","02e8ca3834b30492f0e67e132e4629b8",126,5,0.228564814814815,1,1,0,0,478
"225","02e9748baaa79dd9bfe270e737ea799a",-1,0,0.166666666666667,1,1,0,0,0
"226","02ea4e6c9536a8dd96291fc1ce48e3e5",41,0,0.383720930232558,1,1,0,0,87
"227","02ebfef1495d7d55537b753b4e7d5ff2",18,0,0.25,1,1,0,0,7
"228","02eec692f1fbcf4e062d7ce7091abb4a",1,0,0.25,1,1,0,0,0
"229","02f0d567dbb5592a801060fa34abd20d",52,0,0.20625,1,1,0,0,29
"230","02f0d940abe43e6f9ace9a067be996a2",58,19,0.186866317408189,1,1,0,0,66
"231","02f4bb0d42b0dc2da54fc3db026e6005",30,0,0.447222222222222,1,1,0,0,8
"232","02f905060dcbc6d9fcb2730ead18f0de",37,0,0.209230769230769,1,1,0,0,38
"233","02fcf4bcca0ee42f5a4b754eda7d94cf",2,0,0.5,1,1,0,0,0
"234","0300797b3c47217355a9bd028620bd14",38,0,0.197368421052632,1,1,0,0,92
"235","0302607823c213be15ad84258d4f3bee",63,1,0.275641025641026,1,1,13,0,119
"236","030af251a84ce5f6a8d3fd36ad6074ec",1,0,0,1,1,0,0,8
"237","030bf74d092a127322cefcffeb2fa3c2",31,0,0.424242424242424,1,1,0,0,44
"238","0313167297be74df53f7c823c3565aeb",27,0,0.351926977687627,1,1,0,0,15
"239","03176036fb339be2c1767d995d2881cf",2,0,0.4,1,1,0,0,8
"240","03181e44326980367cb7b4ddfb316240",1,0,0,1,1,3,0,0
"241","03182e09d14e9728c47afa4fe7e3e3a1",36,4,0.440926640926641,1,2,0,0,9
"242","03185fd073f6ceef30b8e9513bdd0270",0,0,0,1,1,0,0,0
"243","031b72489a93a929dfcbaadf42487495",72,0,0.372941176470588,1,1,0,0,27
"244","031cad2cca7cb30d0846b3e48c77b2aa",12,0,0,1,1,0,0,0
"245","0325d2f793498964c95953de1dd8cd67",29,13,0,1,1,0,0,46
"246","0327975abc0574eaa8d95593d73ba15f",1,0,0.5,1,1,0,0,0
"247","0327a0852fc74283f4c01f119025383d",16,0,0.5,1,1,0,0,0
"248","032849d6525c73ffb50a2d7bb0c25468",28,0,0.178571428571429,1,1,0,0,5
"249","032d3a7141bdb7953dddea5cf4dce5d2",36,0,0.25,1,1,0,0,53
"250","032e16dd8b7e039499dc370411045213",6,0,0.5,1,1,0,0,88
"251","0331779762555393424817adfcf07abe",20,0,1,1,1,0,0,0
"252","0333538357eee8a8eba8664aa04d51f1",11,0,0.619047619047619,1,1,0,0,30
"253","0334e529e9053825a19961b401df6a3c",20,0,0.28,1,1,0,0,30
"254","0336164927967ed65a7fc7cacd12fed9",10,0,0.5,1,1,0,0,0
"255","033db8d7aa97cfac4b2f67d29e99ec29",5,0,0.322222222222222,1,1,0,0,3
"256","033edcad01ff85de5b27e8917953fbb3",30,0,0.225714285714286,1,1,0,0,21
"257","034006bd14f07787f0a67a4cd862d943",33,0,0.269230769230769,1,1,0,0,73
"258","0344eb1ab05f8b17e781cd5f6e36fc43",0,0,0,1,1,0,0,0
"259","034eae0679c27a12561062c8a28bc8ab",4,0,0.25,1,1,0,0,10
"260","035018683c4d51f4cee1f8c46bcf649f",1,0,0.5,1,1,0,0,0
"261","0351654be97ac19c4d0710f0adc1489e",59,13,0.257852077001013,1,1,0,0,92
"262","0351d3f9f0ebdd22b495f011f7e6c342",28,0,0.386206896551724,1,1,0,0,34
"263","035302e7be39119b46342081d1503b21",-6,0,0,1,1,0,0,17
"264","0354d3942c564fa0d1517141ab7c6b51",8,0,0.5,1,1,0,0,94
"265","0357d9058d6ed18a24c9fad98e8cd4d0",5,0,0.416666666666667,1,1,0,0,5
"266","0357f2daf327fd0b1f259231c5d275b4",0,0,0,1,1,0,0,0
"267","035999b4fcb3b1461e85d72be9c63b04",0,0,0,1,1,0,0,0
"268","0359e23f42a90077938516db780a39b3",5,0,0.166666666666667,1,1,0,0,16
"269","035b526cd4e8d85a5b38361fd43f4e33",7,3,0.675438596491228,1,2,0,0,12
"270","036190f50ae8419d1a50fab8ba9c8be6",54,0,0.3,1,1,0,0,76
"271","03635a1bf501fe8b26f2e40a0800d755",7,0,0,1,1,0,0,10
"272","037304cf76427af0db32f66bbc4041da",167,17,0.29956607495069,1,1,0,0,148
"273","0373ee7aea73d261079f87ef3c5ea271",13,2,0.206666666666667,1,1,0,0,10
"274","03759e4b0f1f833bd46eab1f8649da0e",4,0,0.5,1,1,0,0,9
"275","0376832801714f2090e412c771882488",7,0,0.218055555555556,1,1,1,0,91
"276","0377d28ebc04bb36d3500f9e5d826265",2,1,0,1,1,0,0,3
"277","037eade9bfdb1c7dc425da7571e6cf5a",52,0,0.395833333333333,1,1,0,0,98
"278","038084efec79827e4a2c887333399005",0,0,0,1,1,0,0,0
"279","03821279bc95c52ffcbe1e28854bff3a",83,0,0.252631578947368,1,1,0,0,199
"280","0382260258ac81fa576955707d81e942",7,0,0.225,1,1,0,0,0
"281","038398716d394446f759e4320d706887",16,0,0.14,1,1,0,0,34
"282","03839c42081c9f7c629404c0ce8b0969",27,0,0,1,1,0,0,74
"283","038d4d1680755e71d99b889d61200a6f",0,6,0,1,1,0,0,8
"284","038f85c0b7a3125eb7301984dbc0a9ed",13,5,0.976190476190476,1,1,0,0,0
"285","039402071bd5ecfc7d96b4cd52de0b01",36,0,0.193181818181818,1,1,0,0,72
"286","0394ff5f5fcb1d8ca88608f28c35ef97",59,0,0.204395604395604,1,1,1,0,734
"287","039e0a44cb244a5f1f147cd9769b5390",27,0,0.285714285714286,1,1,0,0,33
"288","039e4bf11c05f544f0a31e7c5768562a",7,0,0.561965811965812,1,1,0,0,17
"289","039f5432b1ec992d524db4a6183da529",2,0,0.25,1,1,0,0,0
"290","03a8f73d19e1bbbd41f3f0e900200661",7,0,0.192307692307692,1,1,5,0,0
"291","03abdb4555a2fce44904f6e2d58d8e3a",51,13,0.180281690140845,1,1,0,0,58
"292","03ac1a2af873fabbf56c820efd170f91",47,0,0.0814814814814815,1,1,0,0,75
"293","03ac54cfb295de36bc387c980e5ce0ff",10,0,0.7,1,1,0,0,1
"294","03ac96552867f72146b332f0c5eb0904",2,0,0.333333333333333,1,1,0,0,2
"295","03ad65c5de62b25d80b3d14a0cd5d309",0,0,0.5,1,1,0,0,0
"296","03adfb849c1eee60488605a774e6592c",5,0,0.5,1,1,0,0,6
"297","03ae0ff191bee3fd5d194949de173236",81,0,0.432291666666667,1,1,0,0,212
"298","03afd1356d1d65b1550f9093b31fd61f",35,0,0.41812865497076,1,1,0,0,54
"299","03b337410b240717d714f908d4423b56",56,0,0.19280303030303,1,1,0,0,47
"300","03b51b67a530f1e8ba5159f8bdbdd8ab",0,0,0,1,1,0,0,0
"301","03b9b3cb2e4c3a8d4f7be58e59545f92",-5,0,0,1,2,0,0,90
"302","03c040de02fd6ce60d71787b5a9a046e",5,0,0.138888888888889,1,1,0,0,0
"303","03c0935e342c7f309be723c3aac78cda",22,0,0.178070175438596,1,1,0,0,73
"304","03c0a3588abe3c090aabe58c239346c3",36,0,0.138888888888889,1,1,0,0,47
"305","03c23ed8e9fc995e2bcf6e8f264e2b48",3,0,0.142857142857143,1,1,0,0,7
"306","03c56c44cbdc9ffece8789f7bb3d654d",16,0,0.62037037037037,1,1,0,0,84
"307","03c5e125abf6e64a17a16f22b1f1207b",11,0,0.390909090909091,1,1,0,0,14
"308","03c7d8ed569c671f8f44a72166aa4cc1",2,0,0.1,1,1,0,0,0
"309","03c811d1f5c7b42befeec86b803ae332",5,0,0.0857843137254902,1,1,0,0,6
"310","03ce4278065b33c5e3dd36d3b3dce5eb",33,0,0.152439024390244,1,1,0,0,43
"311","03d14d92a6f331ea926fc526e6cef557",26,12,0.142857142857143,1,1,0,0,24
"312","03d17a8bcc3350ec79072773e0941c37",65,0,0.199102829537612,1,1,0,0,98
"313","03d21494d0cc11eaa25f9bde84708060",7,0,0.5,1,1,0,0,16
